100 2.1957e-05
5100 0.00718815
10100 0.030479
15100 0.0556536
20100 0.0917292
25100 0.123607
30100 0.151372
35100 0.194156
40100 0.232455
45100 0.274764
50100 0.339525
55100 0.409929
60100 0.467965
65100 0.532879
70100 0.592735
75100 0.65172
80100 0.711553
85100 0.795253
