100 2.4066e-05
5100 0.00812810
10100 0.060124
15100 0.0701247
20100 0.1077772
25100 0.134023
30100 0.178100
35100 0.213756
40100 0.250247
45100 0.294764
50100 0.367423
55100 0.438128
60100 0.487025
65100 0.552258
70100 0.593058
75100 0.691852
80100 0.759636
85100 0.813321
