100 6.5344e-05
5100 0.14385
10100 0.569212
15100 1.29216
20100 2.25381
25100 3.42875
30100 4.80316
35100 6.55274
40100 8.56578
45100 11.0477
50100 13.559
55100 16.6637
60100 20.9445
65100 24.2532
70100 27.3532
75100 31.4466
80100 35.7723
85100 40.4816
